origin,destination,distance_km,num_stops,traffic_level,hour_day,delivery_time_minutes
E,C,14.674555239769099,6,1,10,63.922431833865886
E,A,11.263902620683806,3,2,2,52.7062528007871
C,C,11.317060734834776,7,3,6,77.34282940510022
E,A,25.426180863698256,5,3,21,97.3445451257144
A,D,22.646149252382823,1,4,4,91.6761888278224
A,C,29.772391621671396,1,1,8,95.03652496505208
C,B,18.791925798807863,3,2,19,84.12498646730607
D,C,14.434441527440578,5,3,18,81.76684081255921
B,C,3.6121420254598426,1,2,12,24.890653498649183
D,C,29.90028116590185,7,1,18,123.66572737930831
E,D,16.994388935036206,2,2,15,63.115737054246544
B,A,21.31384662101411,3,4,1,89.70520327371604
C,B,12.79552922854803,3,2,0,55.83324436533491
C,A,16.883755537197843,4,3,2,72.07538856800434
B,A,28.33475422489373,4,4,23,106.68575954904396
A,E,5.82616370001648,4,4,11,58.07339062996333
B,D,9.478804945577384,6,4,5,74.34387248177273
E,E,5.409732105562938,5,4,1,60.61514378130919
A,D,23.974261210338465,3,3,23,87.4671928944323
C,A,2.799312552233057,4,1,15,28.525578097075886
B,A,3.367317845688811,3,1,4,30.113695172225462
D,D,9.656329270833693,2,4,11,52.45485720280531
D,A,15.911457246709327,4,1,3,65.16829033943311
E,A,12.78196921622801,3,3,13,60.19536426269834
D,B,2.299673009453411,5,1,16,29.183482622330015
B,E,28.767255178257596,6,1,11,101.82238904622446
B,E,28.633216090384426,7,3,12,114.23203449862568
D,E,9.101333373982037,5,1,16,43.06265265146392
B,C,22.214242842788863,5,4,19,111.76369616691902
E,B,17.77868693011349,7,4,14,98.0495146364279
A,E,7.886824155163098,4,3,8,67.36293090582042
E,E,8.602975000506849,5,4,9,77.32836164078158
E,B,15.243442055003063,6,4,5,92.00479669200577
B,A,13.157871303423443,1,4,16,64.97790318576806
A,E,9.445650518706662,6,4,11,73.8283625518265
B,A,24.41783629284932,2,4,23,94.45044720819128
C,E,14.962424611484163,6,1,8,81.09636807793011
B,D,19.990593809284707,3,3,1,73.33741818922617
B,C,6.488931504868389,1,2,15,30.782157638382124
B,E,16.471722212978115,4,3,15,69.60386239156315
A,D,10.221305433952024,3,3,21,57.54255648203836
B,B,16.26599470145147,7,3,22,84.43669512139597
A,D,23.643949168916915,6,1,0,98.16883234930641
D,B,23.29848309264659,3,3,20,86.69243033710413
C,E,11.272399662994001,5,3,10,66.50008865213258
A,B,21.134036395309536,3,1,20,69.62829138571084
D,D,28.297408561434032,3,4,2,105.27702768915344
A,C,19.144410567822288,6,2,1,80.12146076806182
A,A,5.303893578096478,2,4,13,41.41928571541827
C,A,20.711550249093758,7,3,0,91.24039661591544
E,C,4.042227204130028,6,4,5,59.74195491873539
E,A,26.291201854997787,4,1,6,86.45406433791052
A,E,15.983154378256268,7,2,1,85.75877062376861
B,E,12.169081353035807,1,4,1,54.69028283038778
D,D,2.653191244841079,5,3,14,49.061921672567536
B,D,12.042728303171181,2,2,20,54.82359876398251
B,B,27.192993369557893,1,3,4,93.81361292339618
A,D,1.6085068923027923,1,4,12,32.725659162153526
A,E,14.764796575672342,7,4,18,99.89737426352265
A,D,28.003584642208047,2,3,18,111.83716469633197
A,A,12.45038899318561,5,2,14,60.75158305445098
E,B,13.417094936402362,4,2,0,62.354860127343066
A,B,17.77824160077448,2,2,2,64.31436016386982
E,E,14.425182673738322,2,4,17,77.38870609625775
E,D,5.8894490458890205,2,4,16,47.55776353157546
A,A,1.5381106330259517,5,3,20,44.07079133734391
C,D,18.684538081382346,2,3,7,79.91886057513894
D,C,27.70339102322655,2,1,10,84.63883811941392
B,D,4.084559857787803,3,1,19,33.52431508227007
E,E,7.117628858329848,3,1,7,42.646606122643924
D,D,11.736655088924232,3,3,20,57.96960055367671
C,B,24.45352464161247,3,2,5,86.20582331492953
B,A,8.80854917765835,2,1,5,38.62931719304804
B,E,26.579577724084285,7,3,5,112.69741298370222
E,C,2.593778364851926,3,4,1,44.1842331155998
A,A,28.28774201650911,1,2,9,96.2376093314645
C,A,17.261665258339182,7,1,9,88.36840757457284
E,B,20.10455267614343,4,4,8,101.3171088902447
C,B,11.662996153554241,3,2,22,51.63042850698283
A,B,23.67783427982075,5,2,2,90.12844606991007
A,E,5.830421252447776,4,4,1,56.376434648173095
E,D,2.4184429330761237,6,1,3,41.482370758614515
A,A,12.469991350119157,6,1,7,74.79543411922586
D,D,25.757175705450145,1,4,8,99.00559109527316
B,D,22.892878262493145,4,4,1,93.85545043855512
E,B,15.997523144179782,4,4,15,78.38691381414468
C,D,17.59199466779525,1,3,5,66.27675068312091
D,A,4.766891962663907,6,2,7,58.06199867758273
E,A,25.379763749909884,3,1,2,85.17025020555977
A,C,23.82183080596171,1,1,10,73.4399169324446
A,E,20.03764142272134,5,4,19,106.11110031004988
A,D,14.519540053539215,1,2,4,51.61576040476541
A,E,28.969318780105862,2,4,11,105.97353624712746
C,E,26.491927184417662,6,2,22,105.41942192119868
D,E,19.68848431192394,2,4,10,82.8785212097425
B,E,11.782228933801349,6,4,4,76.16093492433124
C,A,18.922646081763858,6,2,19,93.46985361928768
C,D,17.687786869389296,4,1,19,74.88765601807607
B,C,12.433017647212575,3,1,20,49.663004660817194
B,E,9.893545178954206,3,3,2,56.603223242344576
A,C,12.803312974882349,6,2,8,80.21281801659426
C,A,17.643430774968536,6,1,17,89.56385804668602
E,A,13.415910496621738,2,1,11,51.98070504354014
B,B,8.64366015784013,5,2,22,49.48425345156832
B,E,23.067936215063455,1,1,3,68.88412783795263
D,B,16.412557382764973,6,2,23,78.34917192505446
E,C,2.962579733542399,6,1,6,37.18461010860199
E,D,11.68117866315764,1,4,23,54.71791294806127
B,B,26.662490259147813,1,2,19,98.99011515207984
A,A,22.901859404798607,5,2,10,87.48884697885421
D,E,10.374156734376205,5,1,1,45.3576852576417
E,C,28.207311409290764,1,2,22,86.57849537855762
B,A,3.2214843423880946,6,3,11,49.34011985531296
E,D,28.875806412873477,6,3,8,129.7626078506241
D,E,8.125447682055594,1,2,5,37.78270106772023
D,D,1.2637312287701588,6,3,6,44.243539831431704
C,D,13.580433059031476,5,1,5,59.360517376399464
B,E,11.41014246092325,1,1,17,49.900145628794874
D,E,16.63358115099702,5,2,12,80.2353530011827
C,D,24.106412956525517,6,1,8,102.29248399572732
C,C,25.430493262362965,6,1,20,89.35475263908539
E,E,12.635669988739062,4,3,18,76.8558551275447
E,A,13.465526567484156,2,1,3,47.59291907470887
C,B,5.297154179554736,2,1,3,23.920180838494037
E,C,2.3788806575537413,7,3,12,46.59833527214309
D,E,19.595234716815717,5,4,10,94.77477693739984
A,E,2.868691141028076,1,2,20,20.757828865356476
D,C,22.28107346322222,2,2,1,79.44899851373549
C,B,16.633614205645177,6,4,5,89.60861881193644
C,D,6.758906368556419,3,3,11,45.47445946060584
D,A,16.64616536186684,1,3,22,56.36521245423031
E,E,6.306933781460867,5,1,7,55.434288002535965
E,B,13.723379017801948,6,1,4,65.18902804244078
C,A,24.18724917102464,6,2,23,95.12353877110951
B,C,14.395659508908485,3,2,23,57.318274609530604
E,E,5.3122802306288985,5,3,19,68.077974203666
D,D,21.99103177286541,7,1,22,85.78492033014496
E,C,6.4162840718302565,1,3,8,46.934767804667686
D,E,22.417946356733175,6,4,3,105.75410119800414
C,B,14.901216387259165,7,2,8,91.60534088821804
E,A,14.158511013734746,4,2,11,62.74731841322352
D,A,25.691616097866767,6,3,3,104.02458932196929
C,E,21.549502205879392,4,1,16,75.55353788903251
B,C,1.9544131116932384,4,1,19,41.59944476810511
D,D,9.58905512344647,1,4,1,55.36082246440578
B,B,26.25669916464706,1,4,21,89.5162704644815
B,E,1.5314588878107607,3,4,12,40.17346758065793
A,B,16.81234994159714,6,3,14,79.72807862710866
E,A,22.106944406044374,1,2,7,83.92001252804275
D,D,19.0338264790527,1,3,5,70.8517178993812
B,B,23.055433861028657,3,3,8,94.87502775971944
A,E,22.045063618527628,3,1,21,77.71509575647256
C,D,21.068890159440286,6,4,10,101.67726583862287
D,C,24.824655966843913,7,2,22,102.73721735850967
B,E,19.725029385036613,5,4,11,92.77523901555365
E,B,12.67013633345248,2,4,20,63.651227030627226
A,D,14.685364187523039,6,4,23,83.56896296453922
B,E,21.785018697762066,2,2,1,72.2389212557564
E,D,26.412874860337023,5,1,1,95.71957891365874
B,D,8.894345224353494,4,2,10,48.757635291886686
D,D,10.920227083161052,7,2,7,75.72134359470746
D,B,27.99144249450997,6,1,5,99.59072396582826
D,E,17.776841979873915,1,2,17,76.71564839224922
A,A,6.18989269691503,3,2,21,42.86822942337951
D,A,20.247159028459098,6,3,10,91.43335246244528
E,B,29.732102510642008,3,2,23,102.01061255328105
B,B,24.8801533696416,4,3,5,96.52474393538903
C,D,22.626492959990678,3,3,8,94.0359565959526
E,E,7.033352973721808,4,3,21,50.1549943902943
E,E,26.40805375583621,7,4,13,122.13989599744171
D,C,16.247876462530847,5,1,18,84.86822694703446
A,C,26.789410640086714,4,4,20,107.93297687647639
B,A,10.5650070533215,2,1,5,38.712906148254696
A,C,2.79948052642755,6,2,19,54.62394891304704
B,C,14.803303091132637,4,3,18,80.72092518201482
B,A,8.825290539718452,6,4,9,78.21293621252639
A,A,21.741649403512646,5,2,13,84.20898011539116
E,C,28.75609003282494,7,4,4,123.65219383956637
B,E,21.038250383395354,4,2,11,80.95766906786217
A,C,26.7210839615669,5,4,18,122.35822648187188
B,D,14.137696394434984,2,2,1,54.68027218252275
C,D,23.37758137866375,7,2,14,100.72542831717647
E,D,25.4482596634794,1,4,5,90.93302238392218
D,B,21.61539319992273,5,2,7,95.54343556790562
B,D,15.725541296017374,1,3,13,60.784172426965114
C,E,19.150117178845672,5,3,2,90.505156145968
D,B,21.31470287468753,7,3,5,97.81311331224158
D,B,8.33944769342138,4,3,10,56.637507554378054
B,D,24.47779856653456,1,1,8,78.94936333452401
A,C,28.559411630050928,7,4,16,124.4483635694031
B,A,14.491940140218144,5,3,18,87.86854992591037
C,C,21.330948310186443,6,3,1,98.58014863587432
D,C,22.373751267920266,5,3,7,102.78157366192298
B,B,20.20517887812293,1,1,9,67.17105950083177
A,B,16.86633814153043,6,4,21,87.81388938404436
B,B,26.567790682669507,7,2,2,109.31310142608378
E,E,14.018874568797939,5,1,9,77.29244125945486
A,E,2.771985738111504,1,3,23,31.433324581316914
C,A,25.492134895652647,2,3,22,85.94391894976656
D,B,20.54545689717997,3,1,1,71.76560088628845
B,D,25.62850016848975,2,4,6,93.23987714815975
A,B,5.017875830896135,1,4,0,39.49726172584661
E,E,1.8918352747817737,4,2,23,33.291281417550316
A,B,28.09686167109254,4,1,11,93.30826074414425
E,E,5.284120869666654,3,4,4,49.406628458180286
C,B,24.479917630043104,1,1,8,79.396457633959
D,D,24.873088323238438,6,4,11,113.3625956021191
C,A,21.552450815921087,5,4,10,96.29842782511093
B,D,4.806604121693257,2,3,11,41.780048540319115
A,E,20.35456011226342,6,4,2,94.80826060828954
E,C,26.783510916479102,7,4,11,119.60536831703102
E,D,13.340417699225615,2,1,22,43.67259135836944
A,B,12.991988776979367,3,4,23,65.9777240464705
A,A,13.842890977803153,3,4,0,69.06819081770763
B,B,3.385884829609987,7,1,5,47.02652843821789
C,B,26.86874150186923,3,4,10,107.09592775298006
E,D,26.2063030554348,7,1,1,102.1385039262586
B,A,29.9393703319183,6,1,7,114.94828308044636
C,C,17.97031110345399,6,1,21,75.48995460674901
B,B,22.784557457090187,3,1,10,78.76083112821954
E,A,6.877485282911836,6,3,11,61.29762906589998
A,C,20.358335728500915,3,3,18,92.94986459136456
A,B,19.84225261396433,6,3,19,108.06564627495968
C,A,27.13505333940676,3,3,22,100.28122195700745
D,D,25.09298896233315,5,1,8,99.45973200334993
C,B,28.21552741591513,5,1,10,95.16188819904238
D,B,26.196170708346617,7,1,17,109.84270001098751
B,A,26.192122952066708,2,1,8,88.47178131456593
B,B,2.84797647397283,7,3,14,54.49091384221803
E,C,25.53289662818272,2,4,21,98.33959001825522
D,B,18.616873440590425,7,3,17,100.20930806482296
E,E,12.032889101212875,3,1,7,52.2424267200785
A,C,2.638924107253807,2,1,3,17.74284084835812
D,A,20.652539468273353,6,4,12,98.40831883055733
C,C,10.517850765590907,3,1,14,47.88246851594585
A,E,14.565511684595007,5,4,7,89.57252470753795
A,E,20.770124674598893,4,1,15,74.6896317334129
C,B,27.44146186370014,5,4,10,113.85736819521337
A,B,24.937670552544954,1,2,22,75.27346380084933
D,D,14.067316744004396,5,2,22,71.54795835564579
E,C,12.245711565944989,1,2,12,44.61986125692271
A,D,7.953612426477377,2,2,6,44.56340543409229
D,E,11.800375784103078,5,1,17,67.12241145586655
B,B,4.220345231465051,4,1,7,41.53835318582331
D,B,29.16205974257788,6,1,1,99.57278180547578
E,B,17.643605874827788,5,2,2,76.70087056066522
D,A,4.706369441061174,6,4,9,76.52907078476075
C,E,11.231374268711267,5,4,6,73.31920054298418
E,B,16.864135164999023,5,2,22,74.97164852834428
B,E,16.453683462585218,6,1,6,69.13439777909556
C,B,2.0295976928403383,6,2,3,42.84994547793619
D,C,28.574389992644228,3,3,20,101.90882840297942
E,E,8.985894762773395,5,4,22,66.27623348270907
B,D,1.4693553990248445,5,2,7,47.157772850547644
C,A,3.216876259558192,4,2,18,42.5946527124358
B,D,17.82565219419133,6,2,21,80.2625570082928
D,E,4.995780099577809,6,2,11,44.89836671358841
B,B,2.210018992751595,1,1,9,25.611742976838816
A,E,12.00916752596863,1,4,13,55.85032068802151
C,A,19.060074577865468,6,3,11,87.68266689298005
B,E,4.243354340406759,4,1,20,28.608062002659796
D,B,10.086507132388151,2,2,19,60.56326274471084
D,D,13.115059477111725,5,2,3,62.754409197975676
B,C,5.624342835816248,2,2,18,44.18814121863936
D,D,15.676143055534594,4,2,6,71.78220285235373
E,B,3.471208520151356,2,4,20,42.38189359867814
E,B,2.3490363940069914,1,2,0,15.768673270981532
E,A,16.07522564749891,3,3,7,84.34414463391272
A,E,8.189012209775393,2,1,10,39.41620244953639
B,E,3.765840429042798,3,4,0,50.07772933737604
A,D,13.293465037141337,2,2,0,55.23823032188673
D,C,27.539081446004445,4,3,3,99.54257433521808
A,C,22.001580952970492,3,1,3,72.85627586038166
D,A,24.6528615450638,2,1,10,71.28681795551037
D,B,26.285505674000458,4,4,0,103.11571601849492
C,A,29.20620450049615,7,1,9,113.68285107935219
E,E,23.134150631911016,7,2,3,95.954285214209
D,B,18.64382973624491,6,2,22,83.10143601124668
C,A,11.597350528765169,7,3,6,73.65864047441637
E,D,6.267653860173766,1,3,1,36.20554938456448
D,E,20.913136345515536,5,1,21,77.41015752961843
D,C,29.853549597536315,4,4,12,119.13229203249642
A,A,14.553401853948653,4,2,21,70.87477114192404
A,E,21.98670167469142,1,1,18,75.61466564727098
E,E,15.357681049801528,3,4,3,75.40242523199468
D,C,13.526069277540822,2,1,5,45.29133930618212
B,C,12.898862793237539,3,4,21,70.55011089766337
A,C,15.634115805019231,4,3,16,71.65593932676485
E,A,11.639974194095876,6,2,23,62.966620895970294
D,C,22.714426332832424,7,3,8,118.79082762952815
D,D,26.353888771153983,2,2,1,81.81651419891014
B,E,26.60367389271034,7,4,19,123.15070266771194
E,C,7.603262689348952,7,4,5,73.21264746181939
D,E,26.981365023213232,5,1,17,104.35052732517366
A,B,10.904985723798047,7,4,22,77.32447457173335
B,B,9.969922299073632,5,4,21,77.119782749006
E,C,22.07592566454884,2,1,23,71.38049387912018
B,E,9.836193862502393,4,1,14,46.414942363739556
A,B,2.536025762681593,6,2,22,40.21626948752088
E,C,11.834915396998932,1,4,15,58.92465203899239
B,E,21.92250241039212,7,1,0,83.60769813839725
C,C,10.481794187835119,6,2,9,70.65618115267239
A,E,19.25721262385925,7,2,9,98.03173465025473
A,B,20.143463883630783,7,3,20,96.99913520416777
A,C,22.27834434006433,3,1,5,73.2685668397785
C,B,27.016783523017157,6,3,22,107.46232507635621
C,C,13.544370478784511,6,2,3,72.6229126339459
D,A,5.826530223211255,3,4,13,45.61136486543077
B,B,10.248845747524793,1,1,16,34.7883427527667
D,B,13.532850400045591,1,1,2,42.278334313151014
B,D,21.70285261051528,5,2,1,89.29266082641618
C,B,1.3805416412873717,7,1,17,48.07470482023034
C,E,10.15777611975649,1,2,16,42.70743096972315
D,C,23.615434849560188,2,1,12,74.03772751237871
E,A,20.454873396590166,5,1,18,83.63182846515406
D,E,22.22045923398255,4,4,9,105.3542059302275
B,E,24.542512313736648,5,2,20,88.12807331901736
D,E,23.713835847460906,7,3,21,106.33844527401496
A,E,20.783311818430565,6,4,23,97.7673149441449
B,A,13.750184438747127,6,2,3,73.935469827416
B,D,29.524351537466462,5,1,16,99.26857454403228
E,B,17.503122672112138,3,2,15,65.44763777366764
C,E,6.880307071696334,7,2,18,72.80034427782559
B,B,9.491572798038748,1,4,23,49.11326150097182
C,B,21.11331122314363,6,2,13,91.46736324190198
D,E,27.817447390784444,6,1,19,112.94620449901551
A,D,6.1828837469710285,2,3,14,40.36091449962876
E,B,3.388048376627804,7,3,18,62.46218752502859
C,C,26.564400393218175,1,1,2,80.13598860849747
B,B,27.543061388472196,7,3,19,128.35904564325858
C,E,9.015001014161085,6,4,19,80.2216584731222
B,A,11.941286006765957,3,2,15,54.58703207069866
C,B,20.145451927437893,6,2,6,89.38211551479219
B,D,10.56797060443177,1,3,17,60.75598289367009
D,C,26.437602539831534,2,3,7,102.80920284753813
B,C,4.119782378702019,1,3,13,35.39546717816713
B,A,2.1014844078456614,7,4,17,73.86549934252368
A,A,7.046099995540896,7,2,0,57.25645246396684
B,B,9.2965455679441,3,2,23,43.22903532387502
A,E,4.274871147377377,2,1,19,32.77944892771531
E,D,2.905022450878755,1,1,5,15.189577688677215
A,C,22.91262369155215,3,4,12,90.47688464962341
D,A,5.764020411165464,3,2,0,33.362644339611606
A,D,27.503743772922817,5,2,18,118.30283444170168
E,E,11.671990181994785,6,1,6,60.76427324181596
D,C,20.447568481919017,7,1,22,83.54752841429257
C,C,7.536661328295207,2,2,23,38.744102793562085
C,E,7.969360286264139,2,4,15,46.56420345315002
A,C,17.666566883159685,6,3,13,89.63838290162545
A,E,17.258644829233596,7,4,1,89.29778089845284
E,C,23.29314761235036,7,2,6,99.7629523758087
E,B,22.976585865133714,1,3,19,85.92619819858938
B,E,20.44994517524617,5,4,21,93.88283865275764
E,D,14.024786410911238,2,4,19,82.79003264409076
B,B,26.828571202137898,3,2,14,86.16957173041943
D,D,19.054776216417665,2,1,13,61.190813840388245
A,C,29.71575622340836,5,4,0,120.17270258570245
D,D,24.7617247200964,6,4,16,111.29682030127415
E,B,2.2849845259114607,4,1,15,27.923019314113738
D,E,10.297223305329215,6,4,4,75.23034880033764
D,A,17.584395777657598,3,4,20,78.12851757733112
D,D,21.922616598273127,2,1,23,74.6049290616818
E,A,16.959758435096305,6,2,22,73.56754252906526
D,D,23.797782251403273,3,2,2,86.9806678614945
B,D,9.197013929962994,7,2,23,63.56101843525803
E,E,6.333449485751927,1,3,19,51.68495140847287
D,C,2.563583829903333,3,2,18,44.79259762750955
E,B,17.62609859257414,2,3,1,71.73213229182508
C,B,20.96938609958936,1,3,13,71.99039996729648
B,B,10.458341796461486,1,3,22,47.28704542268737
D,C,18.793941360820423,1,1,20,52.630084400874566
C,A,2.512559694746548,4,3,18,51.385912058832105
C,B,3.8795070426073055,4,3,12,44.66632459094359
E,A,21.35088839549645,1,1,12,65.19860581481124
C,C,11.674021451301664,6,4,5,78.35935666323695
B,C,20.468686901987162,6,4,23,93.9064480306775
B,E,25.119912488117624,6,3,8,113.11325942303186
A,B,25.72605068680739,2,2,19,94.3283782489159
B,E,5.992861718469078,1,4,0,39.05165049644262
C,B,15.102281598189048,6,2,23,71.24790379216135
B,C,22.283874985342106,1,1,9,75.71352500446379
E,C,23.4454372917404,3,4,2,98.8549587916863
A,D,23.75560344113745,6,1,5,86.52981561521665
C,D,7.616852697036949,3,3,15,45.65553843757528
A,C,6.583509713989427,3,4,19,62.66035695403991
C,C,18.11036157993718,6,3,5,88.28830311110129
E,A,22.49148813440837,5,3,11,97.89984400709656
A,A,10.255045950491605,3,1,2,43.3780881531591
D,E,4.036449549010225,6,4,22,53.75348763466953
C,D,21.78564510439225,7,4,17,114.76486427614046
D,D,9.69123711002013,3,4,20,60.79293694103016
A,C,5.824519005039933,2,3,2,43.547060696628
D,C,5.283982323516818,4,4,4,58.65718158331589
D,E,10.132376878274773,4,2,18,61.78373969097872
A,D,18.18766391149862,4,2,23,73.88848292259952
E,A,11.393664922120681,7,3,17,83.39462719356611
D,B,1.5991936962095161,5,1,7,37.30210421376991
D,E,3.810344605656521,1,2,23,22.57592631731678
E,B,9.424594168759953,3,1,9,50.55870192757628
D,A,20.131429982265665,7,4,18,111.68173769774675
D,A,3.856937130587481,2,2,9,47.07888099726911
D,B,17.259048751519774,5,3,20,79.76859452894243
B,E,4.476690253896123,7,3,1,60.155059967318785
E,B,7.136844493132063,4,1,9,47.86352820892576
D,E,5.993467299117119,5,3,21,59.683389837397485
E,E,2.949630431553504,7,1,17,54.39127102314025
C,C,20.46856470421112,2,1,3,67.68220694911187
C,D,14.438702874195,6,2,2,70.32352465666968
D,D,25.10054978602281,5,2,16,97.68069628036416
E,A,3.867834359487192,4,3,23,44.674252976171736
E,C,5.197255066804095,1,1,23,21.856205029384626
E,D,9.887274209163069,7,2,16,61.47851121361878
B,E,23.210113621225435,4,4,21,97.31265352015487
C,E,9.867005871515266,7,3,11,69.69808424292076
E,B,12.844142517462085,4,3,16,68.71744112341449
E,B,9.746503422617772,4,4,12,63.669511959751446
B,E,3.326504462229869,7,4,8,64.55163004572121
B,E,28.243575063989432,5,4,0,116.54747780548313
